player_id,team,opp,pos,name,fpts,proj_own,smash,opto_pct,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
824177,PIT,BAL,TE,Matt Sokol,,0,,,,,,0,0,-7.75,2500,,1002018,824177
1130213,NO,TB,WR,Ronnie Bell,,0,,,,,,0,0,-8.75,3000,,4688161,1130213
1130004,CHI,GB,TE,Qadir Ismail,,0,,,,,,0,0,-7.75,2500,,6227718,1130004
1398503,CLE,TEN,WR,Isaiah Bond,3.56,0.42,,,,8.9,0.1,0,0,-5.19,3000,,9683249,1398503
1242787,LV,DEN,QB,Cam Miller,,0,,,,,,0,0,-13.75,4000,,8228698,1242787
728169,BUF,CIN,QB,Mitchell Trubisky,,0,,,,,,0,0,-13.75,4000,,36854,728169
1125846,TEN,CLE,RB,Julius Chestnut,0.54,0,,,,5.6,,0,0,-10.21,4000,,3503728,1125846
884083,BUF,CIN,TE,Dawson Knox,6.81,3.95,,,,12.4,2.4,0,0,-1.54,2800,,982202,884083
326,CHI,GB,DST,Bears,3.82,1.87,,,,9.9,-0.1,0,0,-1.98,2400,,18419,326
1222789,BAL,PIT,RB,Keaton Mitchell,4.77,0.2,,,,11.1,0.2,0,0,-6.98,4500,,4744211,1222789
1060550,JAX,IND,TE,Hunter Long,,0,,,,3.7,,0,0,-7.75,2500,,2861780,1060550
1169329,MIN,WAS,QB,Max Brosmer,,0,,,,,,0,0,-14.15,4200,,8244817,1169329
920482,DEN,LV,WR,Michael Bandy,,0,,,,,,0,0,-8.75,3000,,2946514,920482
1191186,WAS,MIN,RB,Jacory Croskey-Merritt,4,0.17,,,,10.4,0.5,0,0,-8.15,4700,,8229072,1191186
1164940,JAX,IND,TE,Brenton Strange,9.04,4.75,,,,15.2,4.5,0,0,-1.51,3900,,4687831,1164940
823220,PIT,BAL,QB,Mason Rudolph,0.04,0,,,,4.2,-0.4,0,0,-13.91,4100,,328181,823220
1382993,NYJ,MIA,WR,Jamaal Pritchett,,0,,,,,,0,0,-8.75,3000,,8251070,1382993
1174752,NO,TB,QB,Spencer Rattler,,0,,,,,,0,0,-13.75,4000,,6228357,1174752
1394752,CLE,TEN,TE,Harold Fannin Jr.,8.93,6.99,,,,14.7,4.3,0,0,-1.22,3700,,8222999,1394752
922484,CHI,GB,RB,Travis Homer,,0,,,,4.9,,0,0,-10.75,4000,,982875,922484
1172024,WAS,MIN,WR,Treylon Burks,5.44,0.42,,,,11.5,1.7,0,0,-3.71,3200,,3491779,1172024
1164533,CIN,BUF,TE,Erick All Jr.,,0,,,,,,0,0,-7.75,2500,,6227839,1164533
1068822,ARI,LAR,TE,Travis Vokolek,,0,,,,,,0,0,-7.75,2500,,4744209,1068822
1066765,CHI,GB,TE,Cole Kmet,6,0.54,,,,11.2,2.4,0,0,-2.15,2700,,1844217,1066765
868199,BUF,CIN,QB,Josh Allen,23.1,10.31,,,,36.9,11.3,0,0,1.95,7700,,328331,868199
1231820,MIA,NYJ,RB,De'Von Achane,24.43,19.57,,,,36,12.5,0,0,4.08,8800,,4687954,1231820
1056865,NYJ,MIA,TE,Stone Smartt,,0,,,,3.7,,0,0,-7.75,2500,,3492135,1056865
1121887,LV,DEN,WR,Justin Shorter,,0,,,,,,0,0,-8.75,3000,,4687559,1121887
1120347,ATL,SEA,WR,Chris Blair,,0,,,,,,0,0,-8.75,3000,,2595531,1120347
1058648,BAL,PIT,TE,Charlie Kolar,1.17,0.23,,,,5.1,,0,0,-6.58,2500,,3491347,1058648
1131017,GB,CHI,TE,John FitzPatrick,1.38,0.13,,,,5.3,,0,0,-6.37,2500,,3491930,1131017
742382,PIT,BAL,WR,Marquez Valdes-Scantling,0.24,0,,,,4.6,,0,0,-8.51,3000,,328275,742382
1181892,CHI,GB,RB,Deion Hankins,,0,,,,,,0,0,-10.75,4000,,8268094,1181892
879981,IND,JAX,QB,Daniel Jones,17.35,3.93,,,,27.1,9.2,0,0,-0.80,6200,,972884,879981
1125737,CLE,TEN,RB,Jerome Ford,5.8,0.13,,,,12.6,1,0,0,-4.95,4000,,3491403,1125737
1333868,MIA,NYJ,QB,Quinn Ewers,,0,,,,,,0,0,-13.75,4000,,8228771,1333868
327,CIN,BUF,DST,Bengals,3.06,1.91,,,,9.5,-0.4,0,0,-2.14,2100,,18420,327
1213726,TB,NO,WR,Jalen McMillan,,0,,,,,,0,0,-10.75,4000,,6228587,1213726
338,IND,JAX,DST,Colts,6.02,1.15,,,,11.9,1,0,0,-1.38,3200,,18427,338
1214837,TB,NO,WR,Tez Johnson,7.03,1.21,,,,13.6,2,0,0,-3.12,3700,,8229018,1214837
920560,NO,TB,WR,Samori Toure,,0,,,,,,0,0,-8.75,3000,,3491512,920560
1271740,IND,JAX,TE,Drew Ogletree,0.44,0.14,,,,4.3,,0,0,-7.31,2500,,3491722,1271740
1182695,NO,TB,WR,Mason Tipton,5.07,0.75,,,,10.7,1.2,0,0,-3.68,3000,,6228352,1182695
1446717,DEN,LV,TE,Patrick Murtagh,,0,,,,,,0,0,-7.75,2500,,-1446717,1446717
1290165,IND,JAX,QB,Riley Leonard,,0,,,,,,0,0,-13.75,4000,,8228623,1290165
832098,CLE,TEN,TE,David Njoku,3.64,0.54,,,,8.3,0.6,0,0,-4.51,2700,,36844,832098
1164402,SEA,ATL,RB,Kenneth Walker III,14.52,13.52,,,,23.8,6.1,0,0,0.57,5600,,3492251,1164402
1163445,IND,JAX,WR,Eli Pancol,,0,,,,,,0,0,-8.75,3000,,8250808,1163445
828743,CLE,TEN,QB,Deshaun Watson,,0,,,,,,0,0,-13.75,4000,,36923,828743
1286513,MIA,NYJ,RB,Jaylen Wright,1.2,0.18,,,,6.6,,0,0,-9.55,4000,,6228261,1286513
606488,LAR,ARI,TE,Nick Vannett,,0,,,,3.7,,0,0,-7.75,2500,,35685,606488
1110711,JAX,IND,QB,Trevor Lawrence,16.74,7.06,,,,26.4,8.8,0,0,0.19,5400,,2861939,1110711
1057725,ATL,SEA,RB,Carlos Washington Jr.,,0,,,,,,0,0,-10.75,4000,,4715708,1057725
556483,DEN,LV,RB,Michael Burton,,0,,,,,,0,0,-10.75,4000,,21607,556483
1125749,MIA,NYJ,WR,Jaylen Waddle,15.44,10.7,,,,23.6,8.1,0,0,-0.91,6800,,2861778,1125749
1213727,CHI,GB,WR,Rome Odunze,,0,,,,,,0,0,-14.15,5700,,6227815,1213727
1116817,ARI,LAR,RB,Emari Demercado,,0,,,,,,0,0,-11.55,4400,,4715680,1116817
835861,ARI,LAR,WR,Trent Sherfield Sr.,3.27,0,,,,8.6,0.1,0,0,-5.48,3000,,328944,835861
1172752,NO,TB,TE,Treyton Welch,,0,,,,,,0,0,-7.75,2500,,6227868,1172752
746244,BAL,PIT,WR,Keith Kirkwood,,0,,,,,,0,0,-8.75,3000,,328764,746244
748554,IND,JAX,WR,Laquon Treadwell,0.25,0.21,,,,4.7,,0,0,-8.50,3000,,35473,748554
1161664,LAR,ARI,TE,Davis Allen,4,0.26,,,,8.7,0.8,0,0,-3.95,2600,,4687936,1161664
503177,WAS,MIN,TE,Zach Ertz,10.39,3.17,,,,16.6,5.4,0,0,-1.36,4500,,16583,503177
1066811,LV,DEN,QB,Aidan O'Connell,,0,,,,,,0,0,-13.75,4000,,4687880,1066811
944343,MIA,NYJ,RB,Alexander Mattison,,0,,,,,,0,0,-10.75,4000,,982173,944343
607864,BUF,CIN,WR,Brandin Cooks,3.37,0.34,,,,8.7,0.1,0,0,-5.78,3200,,18281,607864
1380476,WAS,MIN,WR,Jacoby Jones,,0,,,,,,0,0,-8.75,3000,,8275099,1380476
836103,WAS,MIN,WR,Noah Brown,4.44,0.52,,,,10.1,0.9,0,0,-4.31,3000,,36957,836103
920077,LV,DEN,TE,Albert Okwuegbunam Jr.,,0,,,,,,0,0,-7.75,2500,,1844837,920077
823156,MIA,NYJ,WR,Tyreek Hill,,0,,,,,,0,0,-8.75,3000,,35616,823156
1164788,NO,TB,WR,Devaughn Vele,8.59,4.76,,,,15.2,3.7,0,0,-1.56,3700,,6227936,1164788
1140248,JAX,IND,RB,Cody Schrader,,0,,,,,,0,0,-10.75,4000,,6228516,1140248
1286438,TEN,CLE,TE,Gunnar Helm,5.77,1.53,,,,10.8,2.1,0,0,-2.78,2900,,8229047,1286438
884350,BAL,PIT,TE,Scotty Washington,,0,,,,,,0,0,-7.75,2500,,1844124,884350
1165229,BUF,CIN,RB,Ray Davis,2,0.14,,,,7.5,,0,0,-8.95,4100,,6227753,1165229
216342,CIN,BUF,QB,Joe Flacco,,0,,,,,,0,0,-13.75,4000,,11610,216342
1110306,NO,TB,QB,Tyler Shough,14.03,3.72,,,,22.7,6.9,0,0,-0.92,4600,,8223333,1110306
1231559,GB,CHI,WR,Malik Heath,,0,,,,,,0,0,-8.75,3000,,4715974,1231559
214197,DEN,LV,TE,Marcedes Lewis,,0,,,,3.7,,0,0,-7.75,2500,,11792,214197
976761,BUF,CIN,WR,Gabe Davis,5.41,3.32,,,,11.5,1,0,0,-3.94,3300,,1844330,976761
865573,NO,TB,TE,Foster Moreau,1.69,0.17,,,,5.8,,0,0,-6.06,2500,,982728,865573
1126817,MIN,WAS,WR,Jalen Nailor,6.83,0.6,,,,13.5,2.3,0,0,-1.92,3000,,3491545,1126817
329,CLE,TEN,DST,Browns,9.31,8.7,,,,15.1,4.1,0,0,0.91,3700,,18421,329
1172401,DEN,LV,RB,RJ Harvey,15.5,13.63,,,,25.8,6.3,0,0,1.35,5700,,8223044,1172401
837820,NO,TB,WR,Dante Pettis,0.44,0.21,,,,4.9,,0,0,-8.31,3000,,329006,837820
1216808,MIN,WAS,TE,Ben Yurosek,,0,,,,3.7,,0,0,-7.75,2500,,8274772,1216808
606501,LV,DEN,RB,Raheem Mostert,1.47,0.14,,,,6.8,,0,0,-9.48,4100,,21702,606501
607843,WAS,MIN,QB,Marcus Mariota,,0,,,,,,0,0,-15.75,5000,,21686,607843
1250886,CHI,GB,RB,Kyle Monangai,8.7,1.41,,,,16.8,2.9,0,0,-4.85,5400,,8228422,1250886
1287923,TB,NO,RB,Bucky Irving,18.91,13.09,,,,29.5,8.3,0,0,2.16,7000,,6228586,1287923
1251513,CIN,BUF,TE,Cam Grandy,,0,,,,3.7,,0,0,-7.75,2500,,6227843,1251513
300580,MIN,WAS,TE,Andrew DePaola,,0,,,,,,0,0,-7.75,2500,,-300580,300580
935104,NYJ,MIA,RB,Khalil Herbert,,0,,,,4.9,,0,0,-10.75,4000,,2861632,935104
1056747,JAX,IND,WR,Tim Jones,,0,,,,,,0,0,-8.75,3000,,2861940,1056747
1286417,CHI,GB,WR,JP Richardson,,0,,,,,,0,0,-8.75,3000,,8244430,1286417
912027,ATL,SEA,WR,Darnell Mooney,12.93,4.21,,,,20.5,6.6,0,0,0.58,4800,,1844218,912027
1068738,CIN,BUF,RB,Gary Brightwell,,0,,,,,,0,0,-10.75,4000,,2862035,1068738
1178628,CLE,TEN,WR,Jamari Thrash,,0,,,,4.3,,0,0,-8.75,3000,,6227870,1178628
886243,CHI,GB,WR,Maurice Alexander,,0,,,,,,0,0,-8.75,3000,,3757853,886243
1123529,ARI,LAR,WR,Michael Wilson,19.14,32.41,,,,27.7,10.8,0,0,5.19,5600,,4687487,1123529
877784,BUF,CIN,RB,Ty Johnson,4.52,0.22,,,,11.2,0.6,0,0,-6.83,4300,,982111,877784
757521,ATL,SEA,WR,KhaDarel Hodge,,0,,,,4.3,,0,0,-8.75,3000,,509432,757521
878785,CIN,BUF,QB,Joe Burrow,19.72,2.95,,,,29.1,11.4,0,0,0.97,6500,,1844126,878785
1060312,LAR,ARI,TE,Colby Parkinson,8.37,4.2,,,,14.4,3.8,0,0,-0.58,3100,,1849846,1060312
1290102,SEA,ATL,QB,Jalen Milroe,,0,,,,,,0,0,-13.75,4000,,8223481,1290102
1161853,ARI,LAR,TE,Elijah Higgins,4.07,0.21,,,,8.8,1.2,0,0,-3.68,2500,,4687953,1161853
1062765,PIT,BAL,WR,Calvin Austin III,6.32,0.81,,,,12.3,2.3,0,0,-3.23,3400,,3491434,1062765
658389,BAL,PIT,RB,Patrick Ricard,,0,,,,4.9,,0,0,-10.75,4000,,523069,658389
1050335,GB,CHI,RB,Pierre Strong Jr.,,0,,,,,,0,0,-10.75,4000,,3491634,1050335
978577,JAX,IND,RB,Travis Etienne Jr.,12.12,2.77,,,,20.9,4.5,0,0,-3.23,6300,,2861937,978577
923412,SEA,ATL,WR,Rashid Shaheed,7.34,1.3,,,,13.8,2.2,0,0,-4.21,4400,,3503949,923412
1130833,ATL,SEA,WR,Deven Thompkins,2.2,0,,,,7.3,,0,0,-6.55,3000,,3515974,1130833
1163866,ARI,LAR,RB,Zonovan Knight,13.4,2.87,,,,22.4,5.5,0,0,0.25,5200,,3515609,1163866
1175504,NO,TB,RB,Ian Wheeler,,0,,,,,,0,0,-10.75,4000,,6227812,1175504
910377,ATL,SEA,TE,Feleipe Franks,0.2,0,,,,5.1,,0,0,-7.55,2500,,2862131,910377
606799,NO,TB,TE,Zach Wood,,0,,,,,,0,0,-7.75,2500,,-606799,606799
836347,MIN,WAS,QB,John Wolford,,0,,,,,,0,0,-13.75,4000,,508426,836347
1287825,TB,NO,WR,Emeka Egbuka,15.16,13.73,,,,23.3,7.6,0,0,-0.19,6300,,8217509,1287825
1164889,NYJ,MIA,WR,Garrett Wilson,,0,,,,,,0,0,-8.75,3000,,3491660,1164889
922026,BUF,CIN,WR,Mecole Hardman Jr.,,0,,,,,,0,0,-8.75,3000,,982694,922026
836116,WAS,MIN,WR,Terry McLaurin,14.63,14.13,,,,22.8,7.6,0,0,1.48,5200,,982511,836116
1277914,BAL,PIT,WR,Devontez Walker,1.58,0.22,,,,6.3,,0,0,-7.17,3000,,6227729,1277914
1162128,LAR,ARI,WR,Puka Nacua,24.9,18.15,,,,34.8,14.7,0,0,4.75,8700,,4687933,1162128
912137,GB,CHI,QB,Jordan Love,17.83,3.4,,,,26.9,10.5,0,0,0.28,5900,,1844276,912137
885540,DEN,LV,RB,Adam Prentice,0.18,0,,,,5.1,,0,0,-10.57,4000,,2874182,885540
1132517,DEN,LV,TE,Nate Adkins,,0,,,,,,0,0,-7.75,2500,,4773039,1132517
1067309,MIN,WAS,RB,Zavier Scott,0.12,0.17,,,,5.1,,0,0,-11.23,4300,,4716029,1067309
1323906,BUF,CIN,TE,Keleki Latu,,0,,,,,,0,0,-7.75,2500,,8238286,1323906
1181874,GB,CHI,TE,Tucker Kraft,,0,,,,,,0,0,-7.75,2500,,4687755,1181874
976323,GB,CHI,QB,Malik Willis,,0,,,,,,0,0,-13.75,4000,,3491780,976323
732145,BAL,PIT,RB,Derrick Henry,16.4,9.37,,,,26,6.9,0,0,-1.35,7500,,35530,732145
1162602,MIA,NYJ,WR,Theo Wease Jr.,,0,,,,,,0,0,-8.75,3000,,8262281,1162602
945633,PIT,BAL,WR,DK Metcalf,12.58,7.92,,,,20.2,6.3,0,0,-0.97,5400,,982879,945633
1064955,SEA,ATL,RB,Brady Russell,,0,,,,4.9,,0,0,-10.75,4000,,4716358,1064955
1062546,BAL,PIT,WR,Tylan Wallace,,0,,,,4.3,,0,0,-8.75,3000,,2861518,1062546
822367,NYJ,MIA,WR,Josh Reynolds,,0,,,,,,0,0,-8.75,3000,,37051,822367
1130603,BUF,CIN,WR,Khalil Shakir,12.45,4.07,,,,20.3,5.8,0,0,-0.90,5300,,3491575,1130603
1164846,WAS,MIN,WR,Luke McCaffrey,,0,,,,,,0,0,-8.75,3000,,6228651,1164846
1164736,SEA,ATL,TE,Nick Kallerup,,0,,,,3.7,,0,0,-7.75,2500,,8281271,1164736
911236,NYJ,MIA,WR,Tyler Johnson,,0,,,,4.3,,0,0,-8.75,3000,,1844805,911236
1065406,IND,JAX,RB,Jonathan Taylor,22.55,12.25,,,,33.6,10.9,0,0,1.20,9300,,1844485,1065406
838878,DEN,LV,WR,Courtland Sutton,13.47,3.53,,,,21.4,6.7,0,0,-0.48,5600,,328827,838878
835127,TB,NO,WR,Chris Godwin Jr.,11.29,2.85,,,,18.8,5.3,0,0,-2.06,5300,,37002,835127
913546,PIT,BAL,WR,Cornell Powell,,0,,,,,,0,0,-8.75,3000,,2862274,913546
944038,WAS,MIN,TE,John Bates,2.24,0.14,,,,6.4,,0,0,-5.51,2500,,2862096,944038
1130526,NO,TB,WR,Kevin Austin Jr.,0.33,0,,,,4.8,,0,0,-8.42,3000,,3503700,1130526
1395319,TEN,CLE,WR,Elic Ayomanor,5.69,1.54,,,,11.6,1.7,0,0,-4.26,3600,,8229046,1395319
886641,MIA,NYJ,RB,JaMycal Hasty,,0,,,,,,0,0,-10.75,4000,,1849813,886641
866973,ATL,SEA,WR,David Sills V,7.45,0.94,,,,13.9,3,0,0,-2.90,3800,,982204,866973
976731,CLE,TEN,TE,Sal Cannella,,0,,,,,,0,0,-7.75,2500,,3010086,976731
865895,SEA,ATL,RB,Myles Gaskin,,0,,,,,,0,0,-10.75,4000,,982233,865895
976797,TEN,CLE,RB,Jordan Mims,,0,,,,,,0,0,-10.75,4000,,4744238,976797
910852,ARI,LAR,WR,Greg Dortch,,0,,,,,,0,0,-11.35,4300,,982285,910852
976236,PIT,BAL,RB,Trey Sermon,,0,,,,,,0,0,-10.75,4000,,2862428,976236
879799,ARI,LAR,QB,Kyler Murray,,0,,,,,,0,0,-13.75,4000,,973153,879799
911985,NO,TB,TE,Jack Stoll,0.46,0.14,,,,4.2,,0,0,-7.29,2500,,2862067,911985
821389,BUF,CIN,WR,Curtis Samuel,,0,,,,,,0,0,-8.75,3000,,36991,821389
1161899,DEN,LV,QB,Bo Nix,20.74,5.99,,,,30.4,11.9,0,0,2.79,6100,,6227935,1161899
978579,CIN,BUF,WR,Tee Higgins,11.83,10.08,,,,19.5,5.6,0,0,-3.32,6200,,1844128,978579
1160348,NYJ,MIA,WR,John Metchie III,11.64,6.93,,,,19.1,5.6,0,0,-0.11,4500,,3491692,1160348
1162537,NYJ,MIA,RB,Breece Hall,18.45,16.41,,,,28.4,8.5,0,0,2.70,6500,,3491661,1162537
1164979,LV,DEN,WR,Tre Tucker,11.98,4.08,,,,19.3,5.7,0,0,-0.17,4700,,4687881,1164979
1161228,WAS,MIN,QB,Jayden Daniels,23.25,6.02,,,,34.2,12.7,0,0,5.50,6000,,6228653,1161228
880151,JAX,IND,WR,Jakobi Meyers,11.92,5.97,,,,19.6,5.6,0,0,-2.23,5700,,982261,880151
1384869,SEA,ATL,WR,Dareke Young,,0,,,,,,0,0,-8.75,3000,,3492252,1384869
838318,MIA,NYJ,TE,Chris Myarick,,0,,,,,,0,0,-7.75,2500,,1104970,838318
884013,TEN,CLE,WR,Calvin Ridley,,0,,,,,,0,0,-8.75,3000,,328705,884013
1181832,TB,NO,WR,Jaden Smith,,0,,,,,,0,0,-8.75,3000,,9484178,1181832
875444,DEN,LV,TE,Adam Trautman,2.55,0.27,,,,6.9,0.1,0,0,-5.20,2500,,1844770,875444
733643,PIT,BAL,WR,Adam Thielen,0.49,0,,,,5,,0,0,-8.26,3000,,18116,733643
866578,PIT,BAL,WR,Scotty Miller,,0,,,,4.3,,0,0,-8.75,3000,,982629,866578
1172746,GB,CHI,WR,Isaiah Neyor,,0,,,,,,0,0,-8.75,3000,,8268733,1172746
837824,CIN,BUF,TE,Drew Sample,1.22,0.14,,,,5.1,,0,0,-6.53,2500,,981992,837824
866149,ARI,LAR,TE,Josiah Deguara,,0,,,,3.7,,0,0,-7.75,2500,,1844275,866149
1285958,SEA,ATL,RB,Robbie Ouzts,,0,,,,4.9,,0,0,-10.75,4000,,8228994,1285958
911348,IND,JAX,WR,Michael Pittman Jr.,11.18,4.23,,,,18.5,5.5,0,0,-2.37,5400,,1844489,911348
1287828,ARI,LAR,WR,Marvin Harrison Jr.,,0,,,,,,0,0,-14.35,5800,,6227661,1287828
1069808,CHI,GB,RB,D'Andre Swift,10.43,1.53,,,,18.6,4.2,0,0,-4.12,5900,,1844244,1069808
1168918,IND,JAX,RB,Tyler Goodson,0.5,0.13,,,,5.6,,0,0,-10.25,4000,,3491514,1168918
612512,CLE,TEN,WR,DeAndre Carter,,0,,,,,,0,0,-8.75,3000,,21554,612512
976513,DEN,LV,RB,J.K. Dobbins,,0,,,,,,0,0,-10.75,4000,,1844097,976513
1180557,DEN,LV,WR,Kyrese Rowan,,0,,,,,,0,0,-8.75,3000,,-1180557,1180557
923911,CIN,BUF,TE,Noah Fant,3.44,0.66,,,,8,0.6,0,0,-5.31,3000,,973054,923911
866216,IND,JAX,QB,Brett Rypien,,0,,,,,,0,0,-13.75,4000,,982658,866216
592195,TB,NO,QB,Teddy Bridgewater,,0,,,,,,0,0,-13.75,4000,,18114,592195
749968,CHI,GB,TE,Durham Smythe,0.44,0.13,,,,4.2,,0,0,-7.31,2500,,328366,749968
1172428,GB,CHI,WR,Dontayvion Wicks,9.9,1.77,,,,17,4.1,0,0,-0.65,3900,,4687750,1172428
1130705,PIT,BAL,RB,Kenneth Gainwell,11.6,3.72,,,,20.1,4.7,0,0,-1.15,5000,,2862072,1130705
911239,TB,NO,TE,Ko Kieft,,0,,,,,,0,0,-7.75,2500,,3492019,911239
553024,WAS,MIN,TE,Tyler Ott,,0,,,,,,0,0,-7.75,2500,,-553024,553024